FLBR id 'ur_GPG00169_795' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1108337.01403 flbr
FLBR id 'ur_GPG00190a_796' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 4038642.75307 flbr
FLBR id 'ur_GPG00169_797' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1615432.4405 flbr
FLBR id 'ur_VA00041_798' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1792742.80557 flbr
FLBR id 'ur_GPG00168a_799' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3429785.53509 flbr
FLBR id 'ur_GPG00168a_950' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1989211.15129 flbr
FLBR id 'ur_GPG00184_995' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3152939.85831 flbr
FLBR id 'ur_GPG00187a_996' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 4798598.61271 flbr
FLBR id 'ur_GPG00168a_997' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 4418636.05991 flbr
FLBR id 'ur_GPG00187a_998' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2308186.41881 flbr
FLBR id 'ur_GPG00168a_1110' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 4793951.89863 flbr
FLBR id 'ur_GPG00168a_1111' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2606143.91777 flbr
FLBR id 'ur_GPG00168a_1112' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3666545.04748 flbr
FLBR id 'ur_GPG00168a_1113' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3091409.63725 flbr
FLBR id 'ur_GPG00209_1114' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2031933.91583 flbr
FLBR id 'ur_GPG00168a_1115' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1241927.46833 flbr
FLBR id 'ur_GPG00168a_1116' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1932097.81952 flbr
FLBR id 'ur_GPG00168a_1117' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3046017.68717 flbr
FLBR id 'ur_GPG00209_1118' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3804009.7553 flbr
FLBR id 'ur_GPG00209_1119' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 673368.92728 flbr
FLBR id 'ur_GPG00168a_1120' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1910339.19795 flbr
FLBR id 'ur_GPG00168a_1121' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3344407.36092 flbr
FLBR id 'ur_GPG00168a_1122' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3862293.03314 flbr
FLBR id 'ur_GPG00168a_1123' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2588322.50755 flbr
FLBR id 'ur_GPG00168a_1124' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2037892.64049 flbr
FLBR id 'ur_GPG00168a_1125' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 731346.011107 flbr
FLBR id 'ur_GPG00168a_1126' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 702397.905064 flbr
FLBR id 'ur_GPG00168a_1127' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2127836.71999 flbr
FLBR id 'ur_GPG00168a_1128' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2158524.37652 flbr
FLBR id 'ur_GPG00168a_1129' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2736479.7656 flbr
FLBR id 'ur_GPG00168a_1130' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3156249.19625 flbr
FLBR id 'ur_GPG00190a_1131' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1440583.28605 flbr
FLBR id 'ur_GPG00179_1132' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3604835.9992 flbr
FLBR id 'ur_GPG00206_1438' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1530315.18712 flbr
FLBR id 'ur_GPG00205_1440' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1195095.97373 flbr
FLBR id 'ur_GPG00168a_1522' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1449128.42791 flbr
FLBR id 'ur_GPG00168a_1523' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1619838.79214 flbr
FLBR id 'ur_GPG00168a_1524' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1692247.23222 flbr
FLBR id 'ur_GPG00168a_1525' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2141279.30321 flbr
FLBR id 'ur_GPG00199a_1633' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2491327.49032 flbr
FLBR id 'ur_GPG00200_1634' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 891300.063631 flbr
FLBR id 'ur_GPG00204_1635' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 611101.956593 flbr
FLBR id 'ur_GPG00200_1636' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1988600.17404 flbr
FLBR id 'ur_GPG00204_1637' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2395909.81665 flbr
FLBR id 'ur_GPG00204_1638' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1685522.65252 flbr
FLBR id 'ur_GPG00205_1639' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2665144.52113 flbr
FLBR id 'ur_GPG00168a_1640' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2960785.52507 flbr
FLBR id 'ur_GPG00168a_1641' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1274943.51475 flbr
FLBR id 'ur_GPG00168a_1642' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2098847.74283 flbr
FLBR id 'ur_GPG00169_1666' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 949126.466378 flbr
FLBR id 'ur_GPG00169_1667' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1566184.54313 flbr
FLBR id 'ur_GPG00169_1668' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1352372.72044 flbr
FLBR id 'ur_GPG00190a_1669' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3465971.10957 flbr
FLBR id 'ur_GPG00190a_1670' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2004511.87419 flbr
FLBR id 'ur_GPG00190a_1671' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1782497.57813 flbr
FLBR id 'ur_GPG00168a_1778' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 5028507.1222 flbr
FLBR id 'ur_GPG00168a_1779' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2305835.05835 flbr
FLBR id 'ur_GPG00168a_1780' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2119555.24187 flbr
FLBR id 'ur_GPG00168a_1781' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3027787.41958 flbr
FLBR id 'ur_GPG00168a_1782' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 4582974.00632 flbr
FLBR id 'ur_GPG00168a_1783' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 4961049.54699 flbr
FLBR id 'ur_GPG00168a_1784' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 5015399.51095 flbr
FLBR id 'ur_GPG00168a_1785' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2385342.07548 flbr
FLBR id 'ur_GPG00168a_1903' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 4841626.64926 flbr
FLBR id 'ur_GPG00168a_1904' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3860192.1039 flbr
FLBR id 'ur_GPG00179_1905' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1811422.41757 flbr
FLBR id 'ur_GPG00168a_1906' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1661323.2632 flbr
FLBR id 'ur_GPG00168a_1907' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2615217.65786 flbr
FLBR id 'ur_GPG00168a_1908' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1462706.08729 flbr
FLBR id 'ur_GPG00168a_1909' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1891048.54057 flbr
FLBR id 'ur_GPG00192b_1910' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 707383.642141 flbr
FLBR id 'ur_GPG00192b_1911' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 5130157.91746 flbr
FLBR id 'ur_GPG00168a_1912' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2338483.95492 flbr
FLBR id 'ur_GPG00168a_1913' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 914967.054066 flbr
FLBR id 'ur_GPG00168a_1916' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 451703.741551 flbr
FLBR id 'ur_GPG00168a_1917' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2982102.03054 flbr
FLBR id 'ur_GPG00168a_1918' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 5884250.70186 flbr
FLBR id 'ur_GPG00168a_1919' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1164964.73874 flbr
FLBR id 'ur_GPG00168a_1920' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1155879.94765 flbr
FLBR id 'ur_GPG00168a_1921' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3426615.10196 flbr
FLBR id 'ur_GPG00168a_1922' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3328113.70608 flbr
FLBR id 'ur_GPG00200_1923' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3546036.9753 flbr
FLBR id 'ur_GPG00200_1924' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 608218.239572 flbr
FLBR id 'ur_GPG00200_1925' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1869276.60157 flbr
FLBR id 'ur_GPG00200_1926' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3131526.35909 flbr
FLBR id 'ur_GPG00209_1927' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3845528.45875 flbr
FLBR id 'ur_GPG00200_1930' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1817121.34046 flbr
FLBR id 'ur_GPG00209_1931' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2386327.69629 flbr
FLBR id 'ur_GPG00209_1932' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 984144.41662 flbr
FLBR id 'ur_GPG00168a_1933' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2589204.38179 flbr
FLBR id 'ur_GPG00208_1934' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3143487.28616 flbr
FLBR id 'ur_GPG00200_1935' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 740979.036522 flbr
FLBR id 'ur_GPG00200_1936' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 627295.452342 flbr
FLBR id 'ur_GPG00200_1937' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2989151.66206 flbr
FLBR id 'ur_GPG00209_1944' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 643534.178564 flbr
FLBR id 'ur_GPG00168a_1945' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 968898.745931 flbr
FLBR id 'ur_GPG00205_2121' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1262999.09929 flbr
FLBR id 'ur_GPG00200_2162' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 821107.596536 flbr
FLBR id 'ur_GPG00168a_2192' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1436440.37524 flbr
FLBR id 'ur_GPG00168a_2208' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3045820.60391 flbr
FLBR id 'ur_GPG00168a_2214' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1257912.55369 flbr
FLBR id 'ur_GPG00168a_2219' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2073051.82438 flbr
FLBR id 'ur_GPG00168a_2233' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3525861.95186 flbr
FLBR id 'ur_GPG00168a_2276' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3514238.02923 flbr
FLBR id 'ur_GPG00168a_2277' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2974086.90257 flbr
FLBR id 'ur_GPG00168a_2284' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3299883.13799 flbr
FLBR id 'ur_GPG00168a_2285' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3294965.68774 flbr
FLBR id 'ur_GPG00168a_2286' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 3498600.88246 flbr
FLBR id 'ur_GPG00168a_2314' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 1867387.06796 flbr
FLBR id 'ur_GPG00204_69' sc 0 lt 0 dc lt 7 ir  0 ms 'Station1' ii  0 ar 2938120.27689 flbr
FLNO id '551' sc 0 lt 0 dc lt 0 0 0 flno
FLNO id 'CK_OVK04756_2610_3' sc 0 lt 0 dc lt 0 0 0 flno
FLNO id '945' sc 0 lt 0 dc lt 0 0 0 flno
FLNO id '942' sc 0 lt 0 dc lt 0 0 0 flno
FLNO id '1016' sc 0 lt 0 dc lt 0 0 0 flno
FLNO id '1024' sc 0 lt 0 dc lt 0 0 0 flno
